date,lot_id,supplier_id,qty_received,samples_inspected,defects_found,critical,major,minor,accept_reject,ppm_incoming,ctq_measure_mean,ctq_measure_std
2025-05-26,L03087880,S3320,581,8,0,0,0,0,ACCEPT,0.0,4.9784,0.0212
2025-05-26,L91317612,S2713,4463,25,0,0,0,0,ACCEPT,0.0,5.0496,0.0385
2025-05-26,L78931375,S2713,819,12,0,0,0,0,ACCEPT,0.0,4.9746,0.0525
2025-05-26,L87323600,S4428,2219,20,0,0,0,0,ACCEPT,0.0,5.0402,0.0585
2025-05-26,L42298318,S6577,354,8,0,0,0,0,ACCEPT,0.0,4.9881,0.0417
2025-05-26,L83734065,S2713,1601,12,0,0,0,0,ACCEPT,0.0,4.9472,0.0199
2025-05-26,L22762100,S3320,718,8,0,0,0,0,ACCEPT,0.0,5.0525,0.0177
2025-05-26,L05448364,S6577,2604,16,0,0,0,0,ACCEPT,0.0,5.0137,0.05
2025-05-26,L71820950,S3320,5000,25,0,0,0,0,ACCEPT,0.0,5.0464,0.0318
2025-05-26,L67027622,S3320,256,8,0,0,0,0,ACCEPT,0.0,4.91,0.039
2025-05-26,L66596318,S5002,953,16,0,0,0,0,ACCEPT,0.0,4.9731,0.0232
2025-05-26,L61330553,S3320,775,8,1,0,0,1,REJECT,1290.32,5.0146,0.0443
2025-05-26,L76742187,S4428,5000,30,0,0,0,0,ACCEPT,0.0,4.9835,0.041
2025-05-26,L11714145,S1175,200,8,0,0,0,0,ACCEPT,0.0,5.0475,0.0411
2025-05-26,L48841495,S7142,1939,20,1,0,0,1,REJECT,515.73,4.9715,0.032
2025-05-26,L49139503,S7142,1174,14,0,0,0,0,ACCEPT,0.0,5.0028,0.0379
2025-05-26,L49699716,S1175,940,14,0,0,0,0,ACCEPT,0.0,5.0168,0.0005
2025-05-26,L92618830,S2713,666,14,0,0,0,0,ACCEPT,0.0,4.9744,0.0435
2025-05-26,L03299876,S5002,2367,30,0,0,0,0,ACCEPT,0.0,4.998,0.0356
2025-05-26,L97692808,S1175,2359,18,0,0,0,0,ACCEPT,0.0,4.996,0.0398
2025-05-26,L52258840,S4428,554,12,0,0,0,0,ACCEPT,0.0,5.0075,0.0206
2025-05-26,L98036423,S4428,247,8,0,0,0,0,ACCEPT,0.0,5.0358,0.0338
2025-05-26,L13517280,S6577,5000,30,0,0,0,0,ACCEPT,0.0,4.9517,0.0343
2025-05-26,L97709968,S1175,5000,30,0,0,0,0,ACCEPT,0.0,4.9834,0.0189
2025-05-26,L49663853,S4428,1557,18,0,0,0,0,ACCEPT,0.0,4.9572,0.0011
2025-05-26,L30933581,S1175,1445,14,0,0,0,0,ACCEPT,0.0,5.0177,0.0405
2025-05-26,L92891047,S4428,267,8,0,0,0,0,ACCEPT,0.0,4.9638,0.0411
2025-05-26,L11109781,S5002,831,16,0,0,0,0,ACCEPT,0.0,5.0432,0.024
2025-05-26,L65029357,S2713,1287,12,0,0,0,0,ACCEPT,0.0,4.9739,0.0426
2025-05-26,L80302924,S5002,634,12,0,0,0,0,ACCEPT,0.0,5.0134,0.0179
2025-05-26,L78916655,S4428,3990,25,0,0,0,0,ACCEPT,0.0,5.0498,0.0191
2025-05-26,L17294225,S1175,3430,20,1,1,0,0,REJECT,291.55,5.0192,0.0345
2025-05-26,L49062643,S5002,734,14,0,0,0,0,ACCEPT,0.0,4.9864,0.0272
2025-05-26,L21820729,S4428,583,10,0,0,0,0,ACCEPT,0.0,5.0497,0.0405
2025-05-26,L44879655,S5002,1740,20,0,0,0,0,ACCEPT,0.0,5.0882,0.0486
2025-05-26,L27061191,S5002,200,8,0,0,0,0,ACCEPT,0.0,5.0156,0.0296
2025-05-26,L94595194,S7142,1210,20,0,0,0,0,ACCEPT,0.0,4.9796,0.0243
2025-05-26,L44721854,S6577,3703,20,0,0,0,0,ACCEPT,0.0,4.9795,0.038
2025-05-26,L26257025,S5002,1508,25,0,0,0,0,ACCEPT,0.0,4.9094,0.047
2025-05-26,L90075338,S3320,5000,25,0,0,0,0,ACCEPT,0.0,4.9999,0.0367
2025-05-26,L92181804,S6577,838,12,0,0,0,0,ACCEPT,0.0,5.0004,0.0273
2025-05-26,L61002037,S2713,445,8,0,0,0,0,ACCEPT,0.0,5.0398,0.0212
2025-05-26,L91459706,S7142,401,12,0,0,0,0,ACCEPT,0.0,5.0315,0.0372
2025-05-26,L66936250,S6577,520,12,0,0,0,0,ACCEPT,0.0,4.9465,0.0191
2025-05-26,L29106406,S2713,302,8,0,0,0,0,ACCEPT,0.0,4.938,0.0084
2025-05-26,L68491225,S4428,266,8,0,0,0,0,ACCEPT,0.0,4.9639,0.0333
2025-05-26,L31454942,S3320,1773,16,0,0,0,0,ACCEPT,0.0,4.9639,0.0193
2025-05-26,L15747150,S3320,200,8,0,0,0,0,ACCEPT,0.0,5.0343,0.0323
2025-05-26,L89263556,S4428,1379,14,0,0,0,0,ACCEPT,0.0,5.0429,0.0108
2025-05-26,L83824725,S7142,1776,20,0,0,0,0,ACCEPT,0.0,5.0986,0.0449
2025-05-26,L68926352,S4428,5000,25,0,0,0,0,ACCEPT,0.0,4.95,0.0307
2025-05-26,L35147850,S1175,441,8,0,0,0,0,ACCEPT,0.0,5.0323,0.0343
2025-05-27,L73611426,S6577,796,16,0,0,0,0,ACCEPT,0.0,4.9951,0.0367
2025-05-27,L53233703,S4428,439,8,0,0,0,0,ACCEPT,0.0,5.0329,0.0315
2025-05-27,L97113796,S4428,1231,10,0,0,0,0,ACCEPT,0.0,4.9565,0.0273
2025-05-27,L76804474,S2713,601,8,1,0,0,1,REJECT,1663.89,5.0559,0.0327
2025-05-27,L62205294,S5002,944,16,0,0,0,0,ACCEPT,0.0,5.0086,0.0595
2025-05-27,L01483991,S5002,1168,18,0,0,0,0,ACCEPT,0.0,5.072,0.0479
2025-05-27,L35035249,S1175,200,8,0,0,0,0,ACCEPT,0.0,4.9779,0.0434
2025-05-27,L56064395,S7142,1850,20,0,0,0,0,ACCEPT,0.0,4.9684,0.0334
2025-05-27,L51488782,S1175,1642,18,0,0,0,0,ACCEPT,0.0,5.0338,0.0292
2025-05-27,L39657723,S2713,1244,14,0,0,0,0,ACCEPT,0.0,4.9998,0.0422
2025-05-27,L55731429,S1175,1788,16,0,0,0,0,ACCEPT,0.0,4.9687,0.0225
2025-05-27,L27007622,S1175,624,8,0,0,0,0,ACCEPT,0.0,4.9236,0.0255
2025-05-27,L36236770,S4428,826,12,0,0,0,0,ACCEPT,0.0,4.9977,0.0256
2025-05-27,L44636885,S5002,736,16,0,0,0,0,ACCEPT,0.0,4.9619,0.0397
2025-05-27,L58533694,S7142,1633,20,0,0,0,0,ACCEPT,0.0,5.0054,0.0278
2025-05-27,L59409336,S7142,459,8,0,0,0,0,ACCEPT,0.0,5.0837,0.0243
2025-05-27,L85225707,S4428,1050,12,0,0,0,0,ACCEPT,0.0,5.0249,0.0427
2025-05-27,L10211857,S6577,465,12,2,0,2,0,REJECT,4301.08,4.9247,0.0295
2025-05-27,L13383071,S1175,396,8,0,0,0,0,ACCEPT,0.0,5.0391,0.0494
2025-05-27,L70956744,S6577,1243,8,0,0,0,0,ACCEPT,0.0,4.9978,0.0046
2025-05-27,L58742730,S2713,1694,20,0,0,0,0,ACCEPT,0.0,5.0174,0.0291
2025-05-27,L30370175,S2713,200,8,0,0,0,0,ACCEPT,0.0,5.0321,0.0461
2025-05-27,L29684413,S4428,200,8,0,0,0,0,ACCEPT,0.0,4.9734,0.0361
2025-05-27,L47876737,S7142,908,16,0,0,0,0,ACCEPT,0.0,4.9608,0.0421
2025-05-27,L01185846,S2713,1246,12,0,0,0,0,ACCEPT,0.0,5.0635,0.0253
2025-05-27,L63468920,S1175,3353,20,0,0,0,0,ACCEPT,0.0,5.0015,0.0271
2025-05-27,L28577196,S6577,4914,30,1,0,1,0,REJECT,203.5,4.9953,0.0318
2025-05-27,L12173264,S5002,405,12,0,0,0,0,ACCEPT,0.0,4.905,0.0406
2025-05-27,L51830075,S1175,4352,30,0,0,0,0,ACCEPT,0.0,5.0178,0.0532
2025-05-27,L04165284,S3320,858,12,0,0,0,0,ACCEPT,0.0,4.9527,0.0278
2025-05-27,L71730505,S4428,753,8,0,0,0,0,ACCEPT,0.0,4.9557,0.0339
2025-05-27,L01877623,S1175,671,8,0,0,0,0,ACCEPT,0.0,5.0552,0.0345
2025-05-27,L97093686,S1175,3839,20,0,0,0,0,ACCEPT,0.0,5.0202,0.0392
2025-05-27,L12529873,S2713,622,16,0,0,0,0,ACCEPT,0.0,5.0211,0.046
2025-05-27,L83279416,S2713,1440,14,0,0,0,0,ACCEPT,0.0,5.0564,0.0348
2025-05-27,L95538590,S1175,2652,20,0,0,0,0,ACCEPT,0.0,5.0944,0.0438
2025-05-27,L73332338,S1175,5000,30,0,0,0,0,ACCEPT,0.0,5.0254,0.0238
2025-05-27,L96352240,S2713,569,10,0,0,0,0,ACCEPT,0.0,4.9945,0.0301
2025-05-27,L59451241,S2713,5000,25,0,0,0,0,ACCEPT,0.0,5.0252,0.0311
2025-05-27,L53767471,S5002,1168,16,0,0,0,0,ACCEPT,0.0,5.0694,0.0388
2025-05-27,L69231241,S2713,512,12,0,0,0,0,ACCEPT,0.0,5.0157,0.0488
2025-05-27,L16491969,S4428,2067,18,1,0,0,1,REJECT,483.79,5.0599,0.0338
2025-05-27,L00044336,S1175,334,8,0,0,0,0,ACCEPT,0.0,4.984,0.0517
2025-05-27,L45226512,S5002,1158,18,0,0,0,0,ACCEPT,0.0,4.9839,0.0377
2025-05-27,L70003030,S1175,2198,16,0,0,0,0,ACCEPT,0.0,5.0019,0.0242
2025-05-27,L38926455,S6577,200,8,0,0,0,0,ACCEPT,0.0,4.9923,0.0385
2025-05-27,L14581975,S7142,668,16,1,0,1,0,REJECT,1497.01,4.9564,0.0485
2025-05-27,L73423609,S3320,716,12,0,0,0,0,ACCEPT,0.0,4.9336,0.0279
2025-05-27,L83970163,S1175,200,8,1,0,1,0,REJECT,5000.0,5.0161,0.0472
2025-05-27,L27163508,S2713,965,12,0,0,0,0,ACCEPT,0.0,5.0366,0.0366
2025-05-27,L63468492,S2713,1438,14,0,0,0,0,ACCEPT,0.0,5.0202,0.0273
2025-05-27,L15948821,S2713,659,8,0,0,0,0,ACCEPT,0.0,4.9496,0.036
2025-05-27,L24590137,S2713,1221,16,0,0,0,0,ACCEPT,0.0,4.9773,0.0619
2025-05-27,L44555987,S2713,2326,20,0,0,0,0,ACCEPT,0.0,4.9226,0.038
2025-05-27,L24480752,S1175,1799,16,0,0,0,0,ACCEPT,0.0,4.9407,0.0402
2025-05-27,L09682566,S3320,381,10,0,0,0,0,ACCEPT,0.0,5.0475,0.0461
2025-05-27,L48712554,S2713,1271,12,0,0,0,0,ACCEPT,0.0,4.9564,0.015
2025-05-27,L05580502,S6577,619,12,0,0,0,0,ACCEPT,0.0,4.953,0.046
2025-05-27,L91417607,S1175,1826,16,0,0,0,0,ACCEPT,0.0,4.9941,0.0674
2025-05-27,L39374622,S1175,3172,20,0,0,0,0,ACCEPT,0.0,5.0154,0.0302
2025-05-27,L87658642,S4428,200,8,0,0,0,0,ACCEPT,0.0,4.9945,0.0357
2025-05-27,L88883504,S5002,284,8,0,0,0,0,ACCEPT,0.0,5.0069,0.0481
2025-05-27,L75528470,S2713,1344,16,0,0,0,0,ACCEPT,0.0,5.0092,0.0305
2025-05-27,L56916484,S7142,499,12,0,0,0,0,ACCEPT,0.0,5.0176,0.0133
2025-05-27,L78287445,S6577,2906,20,0,0,0,0,ACCEPT,0.0,4.9578,0.0235
2025-05-27,L24768482,S2713,2094,16,0,0,0,0,ACCEPT,0.0,5.0133,0.0159
2025-05-27,L99538396,S2713,200,8,1,0,1,0,REJECT,5000.0,4.9674,0.0456
2025-05-27,L03545234,S1175,2074,16,0,0,0,0,ACCEPT,0.0,4.9838,0.0269
2025-05-27,L78365241,S3320,1085,12,0,0,0,0,ACCEPT,0.0,5.0547,0.0201
2025-05-27,L45810087,S4428,4698,25,0,0,0,0,ACCEPT,0.0,5.0096,0.0258
2025-05-27,L30858109,S5002,200,8,0,0,0,0,ACCEPT,0.0,5.059,0.0488
2025-05-27,L48629811,S1175,1061,12,0,0,0,0,ACCEPT,0.0,5.0085,0.0179
2025-05-27,L73463736,S1175,490,8,0,0,0,0,ACCEPT,0.0,5.0016,0.0468
2025-05-27,L33108280,S3320,3937,18,0,0,0,0,ACCEPT,0.0,5.0252,0.0377
2025-05-27,L28337851,S5002,5000,35,0,0,0,0,ACCEPT,0.0,4.9451,0.0303
2025-05-27,L67148141,S1175,700,12,0,0,0,0,ACCEPT,0.0,4.9954,0.0336
2025-05-27,L06442542,S2713,3784,20,0,0,0,0,ACCEPT,0.0,4.9539,0.046
2025-05-27,L80206299,S4428,2283,20,0,0,0,0,ACCEPT,0.0,5.0272,0.0455
2025-05-27,L27759716,S4428,5000,30,0,0,0,0,ACCEPT,0.0,4.9327,0.0413
2025-05-27,L32880963,S4428,1950,16,0,0,0,0,ACCEPT,0.0,5.0416,0.0383
2025-05-27,L98237551,S1175,814,8,0,0,0,0,ACCEPT,0.0,4.9543,0.0269
2025-05-27,L26761293,S1175,564,8,0,0,0,0,ACCEPT,0.0,5.06,0.0555
2025-05-27,L25706979,S4428,495,8,0,0,0,0,ACCEPT,0.0,5.0943,0.0491
2025-05-27,L10814663,S1175,622,12,0,0,0,0,ACCEPT,0.0,5.0399,0.0365
2025-05-27,L84903460,S3320,1279,12,0,0,0,0,ACCEPT,0.0,5.0031,0.023
2025-05-27,L67188392,S1175,2859,18,0,0,0,0,ACCEPT,0.0,4.9398,0.0507
2025-05-27,L98215449,S2713,967,10,0,0,0,0,ACCEPT,0.0,4.9537,0.0432
2025-05-27,L68096764,S1175,1397,16,0,0,0,0,ACCEPT,0.0,5.0312,0.0471
2025-05-27,L96268636,S3320,1736,12,0,0,0,0,ACCEPT,0.0,4.9806,0.0294
2025-05-27,L27353014,S3320,200,8,0,0,0,0,ACCEPT,0.0,5.0519,0.038
2025-05-27,L29347587,S2713,506,8,0,0,0,0,ACCEPT,0.0,5.0488,0.0331
2025-05-27,L72154869,S1175,3653,25,0,0,0,0,ACCEPT,0.0,5.0152,0.0227
2025-05-27,L85807954,S5002,2211,20,0,0,0,0,ACCEPT,0.0,5.0063,0.0361
2025-05-27,L14105097,S4428,776,12,0,0,0,0,ACCEPT,0.0,5.0201,0.0363
2025-05-27,L62628910,S2713,322,8,0,0,0,0,ACCEPT,0.0,4.9248,0.0302
2025-05-27,L60865005,S4428,5000,30,0,0,0,0,ACCEPT,0.0,5.0109,0.017
2025-05-27,L53175991,S2713,1845,16,0,0,0,0,ACCEPT,0.0,5.031,0.0208
2025-05-27,L92715671,S1175,1646,16,0,0,0,0,ACCEPT,0.0,5.0157,0.0306
2025-05-27,L41090778,S2713,200,8,0,0,0,0,ACCEPT,0.0,4.9335,0.0367
2025-05-27,L06604426,S3320,200,8,0,0,0,0,ACCEPT,0.0,5.0423,0.0407
2025-05-27,L28778549,S2713,2681,25,0,0,0,0,ACCEPT,0.0,5.0055,0.0548
2025-05-27,L93496343,S2713,390,8,0,0,0,0,ACCEPT,0.0,5.0437,0.0561
2025-05-27,L90325714,S5002,357,14,0,0,0,0,ACCEPT,0.0,4.9794,0.0169
2025-05-27,L19187547,S5002,1178,16,0,0,0,0,ACCEPT,0.0,5.0787,0.0347
2025-05-27,L40457679,S4428,283,8,0,0,0,0,ACCEPT,0.0,4.9689,0.0419
2025-05-27,L56039952,S2713,792,12,0,0,0,0,ACCEPT,0.0,4.9688,0.0242
2025-05-27,L78482905,S4428,5000,25,0,0,0,0,ACCEPT,0.0,5.0273,0.0247
2025-05-27,L45206139,S1175,539,8,0,0,0,0,ACCEPT,0.0,4.9419,0.0611
2025-05-27,L42335625,S6577,336,8,0,0,0,0,ACCEPT,0.0,5.0954,0.0227
2025-05-27,L85728266,S4428,1576,16,1,0,0,1,REJECT,634.52,5.0372,0.0405
2025-05-28,L09672930,S2713,782,12,0,0,0,0,ACCEPT,0.0,5.041,0.0528
2025-05-28,L82546466,S3320,438,8,0,0,0,0,ACCEPT,0.0,5.0463,0.017
2025-05-28,L89127039,S2713,2785,20,0,0,0,0,ACCEPT,0.0,4.8986,0.0366
2025-05-28,L67729328,S1175,3861,20,0,0,0,0,ACCEPT,0.0,5.0426,0.0425
2025-05-28,L53367693,S3320,432,8,0,0,0,0,ACCEPT,0.0,5.011,0.0373
2025-05-28,L92098667,S7142,3493,30,1,0,1,0,REJECT,286.29,5.0481,0.0557
2025-05-28,L41505402,S4428,1790,16,0,0,0,0,ACCEPT,0.0,4.9424,0.0387
2025-05-28,L37573700,S6577,4436,30,2,0,0,2,REJECT,450.86,5.0531,0.0202
2025-05-28,L44669186,S4428,2135,18,0,0,0,0,ACCEPT,0.0,4.9678,0.0333
2025-05-28,L61029740,S5002,3986,30,0,0,0,0,ACCEPT,0.0,5.0197,0.0454
2025-05-28,L66873835,S6577,256,8,0,0,0,0,ACCEPT,0.0,4.9739,0.0481
2025-05-28,L14492311,S4428,5000,25,0,0,0,0,ACCEPT,0.0,5.0277,0.0501
2025-05-28,L22396661,S4428,1650,16,0,0,0,0,ACCEPT,0.0,5.0209,0.033
2025-05-28,L38664157,S7142,346,8,0,0,0,0,ACCEPT,0.0,5.0918,0.0346
2025-05-28,L22577517,S4428,2388,16,0,0,0,0,ACCEPT,0.0,5.0031,0.0365
2025-05-28,L07152318,S4428,696,12,0,0,0,0,ACCEPT,0.0,4.9339,0.0423
2025-05-28,L43137664,S4428,3199,25,0,0,0,0,ACCEPT,0.0,4.9997,0.0571
2025-05-28,L06122583,S5002,572,14,0,0,0,0,ACCEPT,0.0,5.0639,0.0423
2025-05-28,L75325216,S7142,631,12,0,0,0,0,ACCEPT,0.0,5.0067,0.0371
2025-05-28,L24747299,S2713,815,12,0,0,0,0,ACCEPT,0.0,5.0143,0.0569
2025-05-28,L30309479,S2713,724,10,0,0,0,0,ACCEPT,0.0,4.9904,0.0315
2025-05-28,L51144337,S2713,283,8,0,0,0,0,ACCEPT,0.0,5.052,0.0522
2025-05-28,L12315331,S4428,728,8,0,0,0,0,ACCEPT,0.0,4.9553,0.0239
2025-05-28,L48701778,S5002,1751,20,0,0,0,0,ACCEPT,0.0,5.0098,0.0239
2025-05-28,L50234737,S4428,922,12,0,0,0,0,ACCEPT,0.0,5.0241,0.0334
2025-05-28,L10229670,S3320,2570,16,0,0,0,0,ACCEPT,0.0,5.054,0.0345
2025-05-28,L53897221,S4428,1406,14,0,0,0,0,ACCEPT,0.0,4.9955,0.0321
2025-05-28,L96457542,S1175,642,8,0,0,0,0,ACCEPT,0.0,4.9098,0.0542
2025-05-28,L09193404,S4428,1120,16,0,0,0,0,ACCEPT,0.0,4.9963,0.039
2025-05-28,L34805913,S5002,649,10,1,0,0,1,REJECT,1540.83,4.9503,0.0382
2025-05-28,L44662420,S2713,462,8,0,0,0,0,ACCEPT,0.0,5.0824,0.0517
2025-05-28,L94968286,S7142,2226,25,0,0,0,0,ACCEPT,0.0,5.0751,0.0232
2025-05-28,L58947512,S4428,1466,16,0,0,0,0,ACCEPT,0.0,4.9744,0.0243
2025-05-28,L20077500,S3320,3882,20,0,0,0,0,ACCEPT,0.0,4.9793,0.0385
2025-05-28,L89246431,S1175,5000,25,0,0,0,0,ACCEPT,0.0,4.9259,0.0246
2025-05-28,L95126125,S4428,1478,16,0,0,0,0,ACCEPT,0.0,5.0227,0.0406
2025-05-28,L28498376,S1175,200,8,0,0,0,0,ACCEPT,0.0,5.0373,0.0165
2025-05-28,L86601898,S7142,5000,35,1,0,0,1,REJECT,200.0,4.9759,0.0207
2025-05-28,L62136635,S6577,465,8,0,0,0,0,ACCEPT,0.0,5.0878,0.0343
2025-05-28,L67994840,S3320,5000,20,0,0,0,0,ACCEPT,0.0,4.9872,0.0092
2025-05-28,L04977125,S7142,624,16,0,0,0,0,ACCEPT,0.0,4.9614,0.0228
2025-05-28,L52223897,S4428,5000,30,0,0,0,0,ACCEPT,0.0,4.9657,0.0298
2025-05-28,L30389605,S2713,2879,20,0,0,0,0,ACCEPT,0.0,5.024,0.0179
2025-05-28,L41638599,S4428,872,12,0,0,0,0,ACCEPT,0.0,4.9096,0.0124
2025-05-28,L73553685,S1175,1456,16,0,0,0,0,ACCEPT,0.0,4.9859,0.0332
2025-05-28,L98749514,S3320,1591,10,0,0,0,0,ACCEPT,0.0,5.0173,0.0299
2025-05-28,L38126031,S2713,3301,25,0,0,0,0,ACCEPT,0.0,5.0514,0.0215
2025-05-28,L93995370,S4428,1228,12,0,0,0,0,ACCEPT,0.0,5.0598,0.0135
2025-05-28,L22709034,S5002,561,12,0,0,0,0,ACCEPT,0.0,5.0313,0.0228
2025-05-28,L28911155,S5002,2402,25,0,0,0,0,ACCEPT,0.0,5.0276,0.0471
2025-05-28,L42245821,S4428,638,12,0,0,0,0,ACCEPT,0.0,5.0492,0.0332
2025-05-28,L58526254,S2713,1891,12,0,0,0,0,ACCEPT,0.0,4.9152,0.029
2025-05-28,L38905658,S1175,5000,25,0,0,0,0,ACCEPT,0.0,4.9787,0.0466
2025-05-28,L64368746,S3320,478,8,0,0,0,0,ACCEPT,0.0,4.9836,0.0473
2025-05-28,L41009346,S4428,2078,16,0,0,0,0,ACCEPT,0.0,4.9877,0.0536
2025-05-28,L93637032,S6577,682,8,0,0,0,0,ACCEPT,0.0,5.0851,0.0563
2025-05-28,L56060576,S2713,673,10,0,0,0,0,ACCEPT,0.0,5.0284,0.0555
2025-05-28,L45635283,S1175,1557,16,0,0,0,0,ACCEPT,0.0,4.9959,0.0274
2025-05-28,L66346106,S2713,2382,16,0,0,0,0,ACCEPT,0.0,4.8924,0.0428
2025-05-28,L12190188,S5002,1636,20,0,0,0,0,ACCEPT,0.0,5.0698,0.0531
2025-05-28,L13300171,S3320,265,8,0,0,0,0,ACCEPT,0.0,4.8806,0.0498
2025-05-28,L13260076,S7142,785,12,0,0,0,0,ACCEPT,0.0,4.9576,0.0231
2025-05-28,L53441627,S4428,769,8,0,0,0,0,ACCEPT,0.0,4.9822,0.0445
2025-05-28,L26318441,S3320,454,8,0,0,0,0,ACCEPT,0.0,4.9804,0.0599
2025-05-28,L86976267,S5002,1746,20,0,0,0,0,ACCEPT,0.0,5.0304,0.0206
2025-05-28,L81014355,S4428,1012,12,0,0,0,0,ACCEPT,0.0,4.9418,0.0094
2025-05-28,L34649318,S3320,248,8,0,0,0,0,ACCEPT,0.0,4.9966,0.0499
2025-05-28,L48231592,S6577,472,8,0,0,0,0,ACCEPT,0.0,5.0119,0.0364
2025-05-28,L49032205,S4428,3332,25,0,0,0,0,ACCEPT,0.0,4.9474,0.0485
2025-05-28,L90026273,S4428,1441,16,0,0,0,0,ACCEPT,0.0,4.9736,0.0194
2025-05-28,L45447523,S3320,1720,12,0,0,0,0,ACCEPT,0.0,4.9725,0.0413
2025-05-28,L90874998,S2713,1453,14,0,0,0,0,ACCEPT,0.0,5.0302,0.0382
2025-05-28,L49982986,S2713,774,12,0,0,0,0,ACCEPT,0.0,5.0101,0.0214
2025-05-28,L41228002,S1175,528,8,0,0,0,0,ACCEPT,0.0,4.9676,0.0429
2025-05-28,L79952452,S1175,3245,20,0,0,0,0,ACCEPT,0.0,5.014,0.0374
2025-05-28,L68957882,S1175,760,8,0,0,0,0,ACCEPT,0.0,5.0022,0.0297
2025-05-28,L72313742,S7142,4783,40,0,0,0,0,ACCEPT,0.0,5.0694,0.0395
2025-05-28,L27801824,S2713,3134,20,0,0,0,0,ACCEPT,0.0,4.9907,0.0129
2025-05-28,L92935335,S6577,1627,16,1,0,0,1,REJECT,614.63,5.0578,0.0303
2025-05-28,L73396696,S2713,200,8,0,0,0,0,ACCEPT,0.0,4.9834,0.0321
2025-05-28,L96094686,S4428,276,8,0,0,0,0,ACCEPT,0.0,4.9658,0.0596
2025-05-28,L72375014,S1175,4532,25,0,0,0,0,ACCEPT,0.0,4.976,0.0232
2025-05-28,L71625910,S5002,4606,35,0,0,0,0,ACCEPT,0.0,5.0691,0.032
2025-05-28,L23136690,S3320,3160,18,0,0,0,0,ACCEPT,0.0,5.0103,0.0236
2025-05-28,L38213113,S1175,5000,25,0,0,0,0,ACCEPT,0.0,4.9397,0.0312
2025-05-28,L36463174,S2713,1423,12,0,0,0,0,ACCEPT,0.0,4.9528,0.0222
2025-05-28,L52292711,S1175,4607,30,0,0,0,0,ACCEPT,0.0,5.0056,0.0375
2025-05-28,L86726140,S2713,5000,25,0,0,0,0,ACCEPT,0.0,5.0546,0.0305
2025-05-28,L77405072,S1175,828,12,0,0,0,0,ACCEPT,0.0,4.9987,0.0246
2025-05-28,L69389912,S4428,681,12,0,0,0,0,ACCEPT,0.0,4.9921,0.015
2025-05-28,L20124073,S4428,431,8,0,0,0,0,ACCEPT,0.0,4.9805,0.0272
2025-05-29,L46029936,S3320,4630,20,2,0,0,2,REJECT,431.97,4.9499,0.0424
2025-05-29,L42980752,S3320,4801,20,0,0,0,0,ACCEPT,0.0,5.0017,0.0344
2025-05-29,L50606480,S1175,429,8,0,0,0,0,ACCEPT,0.0,4.9514,0.0606
2025-05-29,L11092851,S1175,238,8,0,0,0,0,ACCEPT,0.0,5.0161,0.0395
2025-05-29,L25031862,S2713,600,10,0,0,0,0,ACCEPT,0.0,5.0216,0.0172
2025-05-29,L11450100,S3320,499,8,0,0,0,0,ACCEPT,0.0,4.9794,0.0402
2025-05-29,L24209534,S5002,2947,30,0,0,0,0,ACCEPT,0.0,4.9615,0.0324
2025-05-29,L42839307,S4428,3249,20,0,0,0,0,ACCEPT,0.0,5.0442,0.0511
2025-05-29,L62918036,S2713,3700,20,0,0,0,0,ACCEPT,0.0,4.931,0.0219
2025-05-29,L10198476,S2713,1483,18,0,0,0,0,ACCEPT,0.0,4.9812,0.0326
2025-05-29,L04698998,S4428,253,8,0,0,0,0,ACCEPT,0.0,4.9274,0.0299
2025-05-29,L14330495,S1175,2597,25,0,0,0,0,ACCEPT,0.0,5.0237,0.0154
2025-05-29,L45472728,S3320,589,10,0,0,0,0,ACCEPT,0.0,4.9852,0.033
2025-05-29,L60662388,S3320,387,8,0,0,0,0,ACCEPT,0.0,4.9842,0.0219
2025-05-29,L40345595,S2713,1372,18,0,0,0,0,ACCEPT,0.0,5.0865,0.0438
2025-05-29,L66978267,S7142,1480,20,1,1,0,0,REJECT,675.68,5.0421,0.0303
2025-05-29,L69539719,S1175,734,12,0,0,0,0,ACCEPT,0.0,4.9833,0.0385
2025-05-29,L82427434,S4428,2053,14,0,0,0,0,ACCEPT,0.0,4.9305,0.0344
2025-05-29,L73666270,S2713,868,16,0,0,0,0,ACCEPT,0.0,5.0276,0.0521
2025-05-29,L30810432,S1175,332,8,0,0,0,0,ACCEPT,0.0,4.9973,0.0357
2025-05-29,L00025589,S1175,5000,25,0,0,0,0,ACCEPT,0.0,4.9006,0.0449
2025-05-29,L23645611,S2713,1163,16,0,0,0,0,ACCEPT,0.0,4.8908,0.0466
2025-05-29,L65086255,S4428,2572,20,0,0,0,0,ACCEPT,0.0,4.9446,0.0481
2025-05-29,L90551672,S1175,2265,16,0,0,0,0,ACCEPT,0.0,5.0362,0.0302
2025-05-29,L27690830,S7142,519,12,0,0,0,0,ACCEPT,0.0,4.9979,0.0332
2025-05-29,L64745542,S3320,5000,25,0,0,0,0,ACCEPT,0.0,4.9804,0.0285
2025-05-29,L85707832,S4428,365,8,0,0,0,0,ACCEPT,0.0,4.9863,0.0199
2025-05-29,L60456435,S2713,3318,20,0,0,0,0,ACCEPT,0.0,4.9433,0.0196
2025-05-29,L17494080,S5002,847,16,0,0,0,0,ACCEPT,0.0,5.0451,0.0268
